St James Park,MLK Library,357
Harry Bridges Plaza (Ferry Building),San Francisco Caltrain (Townsend at 4th),695
Harry Bridges Plaza (Ferry Building),Howard at 2nd,339
Mountain View Caltrain Station,Mountain View City Hall,249
Palo Alto Caltrain Station,Park at Olive,865
Temporary Transbay Terminal (Howard at Beale),Embarcadero at Vallejo,530
Grant Avenue at Columbus Avenue,Market at 4th,472
2nd at Folsom,San Francisco Caltrain (Townsend at 4th),447
Grant Avenue at Columbus Avenue,Embarcadero at Folsom,485
2nd at Folsom,Market at Sansome,217
Steuart at Market,2nd at Townsend,479
Harry Bridges Plaza (Ferry Building),2nd at South Park,157
Steuart at Market,Embarcadero at Sansome,314
Embarcadero at Bryant,Embarcadero at Folsom,153
Davis at Jackson,Embarcadero at Folsom,344
San Francisco Caltrain (Townsend at 4th),Spear at Folsom,543
Civic Center BART (7th at Market),Townsend at 7th,555
Embarcadero at Bryant,Embarcadero at Folsom,295
Temporary Transbay Terminal (Howard at Beale),Embarcadero at Vallejo,477
Harry Bridges Plaza (Ferry Building),Embarcadero at Sansome,433
Temporary Transbay Terminal (Howard at Beale),Market at 4th,441
Temporary Transbay Terminal (Howard at Beale),5th at Howard,400
Temporary Transbay Terminal (Howard at Beale),Harry Bridges Plaza (Ferry Building),489
2nd at Townsend,San Francisco Caltrain (Townsend at 4th),300
Market at 10th,Market at 4th,379
Steuart at Market,Embarcadero at Vallejo,362
Temporary Transbay Terminal (Howard at Beale),San Francisco Caltrain (Townsend at 4th),421
Temporary Transbay Terminal (Howard at Beale),San Francisco Caltrain (Townsend at 4th),590
Evelyn Park and Ride,Mountain View Caltrain Station,229
Civic Center BART (7th at Market),South Van Ness at Market,361
San Francisco Caltrain 2 (330 Townsend),Harry Bridges Plaza (Ferry Building),758
San Francisco Caltrain 2 (330 Townsend),Broadway St at Battery St,815
San Francisco Caltrain 2 (330 Townsend),Golden Gate at Polk,924
San Francisco Caltrain 2 (330 Townsend),Davis at Jackson,1040
San Francisco Caltrain (Townsend at 4th),Commercial at Montgomery,1100
San Francisco Caltrain 2 (330 Townsend),Embarcadero at Sansome,782
Embarcadero at Folsom,San Francisco Caltrain (Townsend at 4th),529
San Francisco Caltrain 2 (330 Townsend),Market at 10th,676
Harry Bridges Plaza (Ferry Building),2nd at Folsom,473
San Francisco Caltrain 2 (330 Townsend),Mechanics Plaza (Market at Battery),939
San Francisco Caltrain 2 (330 Townsend),Embarcadero at Vallejo,946
San Francisco Caltrain 2 (330 Townsend),Civic Center BART (7th at Market),571
San Francisco Caltrain 2 (330 Townsend),Beale at Market,816
San Francisco Caltrain 2 (330 Townsend),Harry Bridges Plaza (Ferry Building),562
San Francisco Caltrain 2 (330 Townsend),Market at Sansome,735
San Francisco Caltrain (Townsend at 4th),Market at 10th,1076
San Francisco Caltrain 2 (330 Townsend),Steuart at Market,486
Embarcadero at Sansome,Mechanics Plaza (Market at Battery),421
San Francisco Caltrain (Townsend at 4th),Market at Sansome,619
Embarcadero at Bryant,San Francisco Caltrain (Townsend at 4th),380
2nd at South Park,San Francisco Caltrain (Townsend at 4th),615
San Francisco Caltrain 2 (330 Townsend),Howard at 2nd,346
Harry Bridges Plaza (Ferry Building),San Francisco Caltrain (Townsend at 4th),662
Harry Bridges Plaza (Ferry Building),2nd at South Park,245
Embarcadero at Folsom,San Francisco Caltrain (Townsend at 4th),768
Harry Bridges Plaza (Ferry Building),Clay at Battery,227
Harry Bridges Plaza (Ferry Building),2nd at Townsend,411
San Francisco Caltrain 2 (330 Townsend),Mechanics Plaza (Market at Battery),965
San Jose Diridon Caltrain Station,MLK Library,498
Mountain View Caltrain Station,Mountain View City Hall,315
Grant Avenue at Columbus Avenue,Civic Center BART (7th at Market),1008
2nd at Townsend,San Francisco Caltrain (Townsend at 4th),173
San Francisco Caltrain (Townsend at 4th),Spear at Folsom,665
San Francisco Caltrain 2 (330 Townsend),Harry Bridges Plaza (Ferry Building),861
San Francisco Caltrain 2 (330 Townsend),Davis at Jackson,816
San Francisco Caltrain (Townsend at 4th),Embarcadero at Folsom,645
San Francisco Caltrain 2 (330 Townsend),Spear at Folsom,617
San Francisco Caltrain 2 (330 Townsend),Golden Gate at Polk,810
2nd at Townsend,Market at Sansome,374
San Francisco Caltrain 2 (330 Townsend),Market at 10th,797
San Francisco Caltrain 2 (330 Townsend),Embarcadero at Folsom,559
San Francisco Caltrain (Townsend at 4th),Embarcadero at Vallejo,924
South Van Ness at Market,Market at Sansome,702
San Francisco Caltrain (Townsend at 4th),Harry Bridges Plaza (Ferry Building),709
Howard at 2nd,San Francisco Caltrain (Townsend at 4th),533
San Francisco Caltrain 2 (330 Townsend),Washington at Kearny,848
San Francisco Caltrain 2 (330 Townsend),Steuart at Market,523
Embarcadero at Bryant,Steuart at Market,253
Washington at Kearny,5th at Howard,553
5th at Howard,Steuart at Market,458
Japantown,San Jose Diridon Caltrain Station,837
Market at 10th,Market at Sansome,621
Redwood City Caltrain Station,Stanford in Redwood City,584
Temporary Transbay Terminal (Howard at Beale),Clay at Battery,195
Evelyn Park and Ride,Mountain View Caltrain Station,326
Japantown,Adobe on Almaden,714
Yerba Buena Center of the Arts (3rd @ Howard),2nd at Townsend,578
Grant Avenue at Columbus Avenue,San Francisco Caltrain (Townsend at 4th),1176
Steuart at Market,2nd at Townsend,593
Temporary Transbay Terminal (Howard at Beale),Market at Sansome,362
San Francisco Caltrain 2 (330 Townsend),Steuart at Market,673
San Francisco Caltrain (Townsend at 4th),2nd at Folsom,475
Spear at Folsom,Embarcadero at Sansome,1504
San Francisco Caltrain (Townsend at 4th),Davis at Jackson,779
San Francisco Caltrain 2 (330 Townsend),Temporary Transbay Terminal (Howard at Beale),564
Castro Street and El Camino Real,Mountain View Caltrain Station,192
San Francisco Caltrain 2 (330 Townsend),Market at Sansome,599
San Francisco Caltrain (Townsend at 4th),Embarcadero at Vallejo,1041
San Francisco Caltrain (Townsend at 4th),Townsend at 7th,310
Powell at Post (Union Square),Howard at 2nd,344
Davis at Jackson,Steuart at Market,287
San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,346
Temporary Transbay Terminal (Howard at Beale),Embarcadero at Vallejo,394
Market at 10th,Temporary Transbay Terminal (Howard at Beale),742
Embarcadero at Sansome,Davis at Jackson,185
Santa Clara at Almaden,San Jose Diridon Caltrain Station,280
San Francisco Caltrain (Townsend at 4th),Clay at Battery,660
San Francisco Caltrain (Townsend at 4th),Mechanics Plaza (Market at Battery),664
2nd at Townsend,Mechanics Plaza (Market at Battery),764
San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),498
San Francisco Caltrain (Townsend at 4th),Beale at Market,644
San Francisco Caltrain (Townsend at 4th),Washington at Kearny,890
San Francisco Caltrain 2 (330 Townsend),Yerba Buena Center of the Arts (3rd @ Howard),456
San Jose Civic Center,San Jose Diridon Caltrain Station,425
San Jose Diridon Caltrain Station,San Pedro Square,393
Mountain View Caltrain Station,Evelyn Park and Ride,274
Evelyn Park and Ride,Mountain View Caltrain Station,257
Steuart at Market,Townsend at 7th,870
Grant Avenue at Columbus Avenue,Post at Kearny,419
Market at 10th,Howard at 2nd,625
Steuart at Market,Townsend at 7th,822
Harry Bridges Plaza (Ferry Building),Embarcadero at Sansome,307
Steuart at Market,2nd at Townsend,505
Civic Center BART (7th at Market),Townsend at 7th,338
Golden Gate at Polk,Spear at Folsom,871
Townsend at 7th,2nd at Folsom,602
St James Park,San Jose Diridon Caltrain Station,894
Embarcadero at Folsom,San Francisco Caltrain (Townsend at 4th),507
St James Park,San Jose Diridon Caltrain Station,926
Harry Bridges Plaza (Ferry Building),2nd at Townsend,616
Mountain View City Hall,Mountain View Caltrain Station,293
Embarcadero at Bryant,Mechanics Plaza (Market at Battery),514
Harry Bridges Plaza (Ferry Building),2nd at Townsend,1521
Harry Bridges Plaza (Ferry Building),Embarcadero at Sansome,786
Embarcadero at Sansome,Market at 4th,922
San Francisco Caltrain 2 (330 Townsend),Post at Kearny,553
Embarcadero at Sansome,Market at 4th,966
Embarcadero at Sansome,Market at Sansome,616
Temporary Transbay Terminal (Howard at Beale),Golden Gate at Polk,928
Harry Bridges Plaza (Ferry Building),San Francisco Caltrain (Townsend at 4th),519
Howard at 2nd,5th at Howard,227
Clay at Battery,Temporary Transbay Terminal (Howard at Beale),426
MLK Library,San Jose Diridon Caltrain Station,498
Harry Bridges Plaza (Ferry Building),Townsend at 7th,887
MLK Library,San Jose Diridon Caltrain Station,552
Harry Bridges Plaza (Ferry Building),2nd at Townsend,436
Powell Street BART,San Francisco Caltrain 2 (330 Townsend),409
2nd at South Park,Market at Sansome,690
San Jose Diridon Caltrain Station,San Pedro Square,392
Spear at Folsom,2nd at Townsend,301
Commercial at Montgomery,Davis at Jackson,223
Embarcadero at Bryant,Embarcadero at Vallejo,414
Broadway St at Battery St,San Francisco Caltrain (Townsend at 4th),767
Beale at Market,San Francisco Caltrain (Townsend at 4th),553
San Francisco Caltrain (Townsend at 4th),South Van Ness at Market,973
Spear at Folsom,San Francisco Caltrain (Townsend at 4th),560
San Francisco Caltrain 2 (330 Townsend),Market at 10th,754
Howard at 2nd,Golden Gate at Polk,506
Paseo de San Antonio,San Jose Diridon Caltrain Station,634
Mountain View Caltrain Station,Mountain View City Hall,331
Grant Avenue at Columbus Avenue,San Francisco Caltrain (Townsend at 4th),1069
San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),789
Embarcadero at Sansome,Beale at Market,339
San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),843
San Francisco Caltrain (Townsend at 4th),Howard at 2nd,430
San Francisco Caltrain 2 (330 Townsend),Market at Sansome,449
Redwood City Caltrain Station,Redwood City Caltrain Station,38921
Embarcadero at Folsom,Embarcadero at Sansome,463
San Francisco Caltrain (Townsend at 4th),Market at 10th,844
San Francisco Caltrain (Townsend at 4th),Davis at Jackson,736
Mechanics Plaza (Market at Battery),Davis at Jackson,190
Embarcadero at Bryant,Townsend at 7th,568
Powell at Post (Union Square),Townsend at 7th,637
San Francisco City Hall,Post at Kearny,823
San Francisco Caltrain 2 (330 Townsend),Howard at 2nd,428
San Francisco Caltrain (Townsend at 4th),Civic Center BART (7th at Market),589
Townsend at 7th,San Francisco Caltrain 2 (330 Townsend),200
Grant Avenue at Columbus Avenue,Embarcadero at Folsom,475
Castro Street and El Camino Real,Mountain View Caltrain Station,236
Market at 10th,Mechanics Plaza (Market at Battery),515
Embarcadero at Folsom,San Francisco Caltrain (Townsend at 4th),568
SJSU - San Salvador at 9th,Paseo de San Antonio,330
Temporary Transbay Terminal (Howard at Beale),5th at Howard,282
Temporary Transbay Terminal (Howard at Beale),Market at 4th,427
Harry Bridges Plaza (Ferry Building),San Francisco Caltrain (Townsend at 4th),627
San Francisco Caltrain 2 (330 Townsend),Embarcadero at Sansome,849
South Van Ness at Market,Embarcadero at Sansome,891
San Francisco Caltrain (Townsend at 4th),Embarcadero at Folsom,583
San Francisco Caltrain (Townsend at 4th),Clay at Battery,877
San Francisco Caltrain (Townsend at 4th),Davis at Jackson,811
Civic Center BART (7th at Market),Townsend at 7th,444
San Francisco Caltrain (Townsend at 4th),Embarcadero at Sansome,1110
Townsend at 7th,San Francisco Caltrain 2 (330 Townsend),220
Temporary Transbay Terminal (Howard at Beale),Townsend at 7th,817
2nd at Folsom,San Francisco Caltrain (Townsend at 4th),345
Temporary Transbay Terminal (Howard at Beale),Civic Center BART (7th at Market),673
Yerba Buena Center of the Arts (3rd @ Howard),San Francisco Caltrain (Townsend at 4th),405
Grant Avenue at Columbus Avenue,Spear at Folsom,464
Davis at Jackson,San Francisco Caltrain (Townsend at 4th),1500
Embarcadero at Folsom,Townsend at 7th,863
Temporary Transbay Terminal (Howard at Beale),Commercial at Montgomery,406
Temporary Transbay Terminal (Howard at Beale),Broadway St at Battery St,430
2nd at Townsend,Harry Bridges Plaza (Ferry Building),575
San Pedro Square,San Jose Diridon Caltrain Station,310
Embarcadero at Sansome,Embarcadero at Sansome,2753
Temporary Transbay Terminal (Howard at Beale),Market at 4th,420
Temporary Transbay Terminal (Howard at Beale),2nd at Townsend,313
Embarcadero at Sansome,Embarcadero at Sansome,2845
San Francisco Caltrain 2 (330 Townsend),Steuart at Market,761
San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),626
San Francisco Caltrain (Townsend at 4th),Spear at Folsom,603
San Francisco Caltrain (Townsend at 4th),Beale at Market,572
San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),793
Temporary Transbay Terminal (Howard at Beale),San Francisco Caltrain (Townsend at 4th),496
2nd at South Park,2nd at South Park,5942
Santa Clara at Almaden,San Jose Diridon Caltrain Station,282
2nd at South Park,2nd at South Park,6094
2nd at South Park,2nd at South Park,6062
2nd at Townsend,San Francisco Caltrain 2 (330 Townsend),235
5th at Howard,Embarcadero at Sansome,849
5th at Howard,Embarcadero at Sansome,895
San Francisco Caltrain 2 (330 Townsend),Embarcadero at Folsom,417
Harry Bridges Plaza (Ferry Building),2nd at Folsom,398
Temporary Transbay Terminal (Howard at Beale),Commercial at Montgomery,321
Yerba Buena Center of the Arts (3rd @ Howard),Steuart at Market,397
Palo Alto Caltrain Station,Palo Alto Caltrain Station,2734
Spear at Folsom,Harry Bridges Plaza (Ferry Building),283
Market at Sansome,2nd at Townsend,401
Temporary Transbay Terminal (Howard at Beale),Golden Gate at Polk,721
San Francisco Caltrain 2 (330 Townsend),2nd at Folsom,478
Beale at Market,Broadway St at Battery St,317
Market at 10th,San Francisco Caltrain 2 (330 Townsend),500
5th at Howard,San Francisco Caltrain 2 (330 Townsend),427
Townsend at 7th,2nd at Townsend,353
Powell Street BART,San Francisco Caltrain 2 (330 Townsend),410
Civic Center BART (7th at Market),San Francisco Caltrain (Townsend at 4th),437
Post at Kearny,Post at Kearny,4938
San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),540
Grant Avenue at Columbus Avenue,Market at Sansome,245
Temporary Transbay Terminal (Howard at Beale),Steuart at Market,237
Market at 10th,Davis at Jackson,763
2nd at Folsom,Market at Sansome,215
Grant Avenue at Columbus Avenue,Commercial at Montgomery,90
Market at 10th,Townsend at 7th,352
Townsend at 7th,Howard at 2nd,1057
San Jose Diridon Caltrain Station,Adobe on Almaden,231
Davis at Jackson,Commercial at Montgomery,239
San Pedro Square,St James Park,124
Powell at Post (Union Square),Powell at Post (Union Square),2671
Powell at Post (Union Square),Powell at Post (Union Square),2762
Powell at Post (Union Square),Powell at Post (Union Square),3002
Powell at Post (Union Square),Powell at Post (Union Square),3203
Civic Center BART (7th at Market),Powell Street BART,438
Grant Avenue at Columbus Avenue,Market at 4th,767
San Francisco Caltrain (Townsend at 4th),Post at Kearny,635
San Francisco Caltrain (Townsend at 4th),Washington at Kearny,718
San Francisco City Hall,Grant Avenue at Columbus Avenue,1196
Civic Center BART (7th at Market),Golden Gate at Polk,374
Market at Sansome,Grant Avenue at Columbus Avenue,535
5th at Howard,San Francisco Caltrain (Townsend at 4th),354
Commercial at Montgomery,Market at 4th,358
Powell Street BART,San Francisco Caltrain 2 (330 Townsend),514
St James Park,San Pedro Square,148
Harry Bridges Plaza (Ferry Building),San Francisco Caltrain (Townsend at 4th),545
San Jose Diridon Caltrain Station,SJSU - San Salvador at 9th,776
